Country Code,Year,Fertility Value,Future Fertility,Replacement Reached,Low Surpassed,Population/1000,(Population/1000)^2,pcap GDP,logpercapGDP,Life Expectancy at Birth,Life Exp Sq,% Urban pop,Paid Parental Leave,FemTravel,FemDiv,FemBankAccnt
HTI,2001,4.237,3.501,1,1,8608.81,74111609.62,735.5211179,2.866595147,57.382,3292.693924,37.251,0,0,0,1
HUN,2001,1.31,1.32,0,1,10187.576,103786704.8,5276.033189,3.722307519,72.24878049,5219.886282,64.67,1,1,1,1
IDN,2001,2.509,2.492,1,1,214427.419,45979118019,748.2576087,2.874051142,66.037,4360.885369,42.783,0,1,0,1
IND,2001,3.244,2.661,1,1,1075000.094,1.15563E+12,451.5729973,2.654727965,62.907,3957.290649,27.918,0,1,1,1
IRL,2001,1.94,2.06,0,1,3866.243,14947834.94,28257.93859,4.451140477,77.13414634,5949.676532,59.399,0,1,1,1
IRN,2001,1.983,1.821,0,1,66449.111,4415484353,1909.412306,3.280899717,70.553,4977.725809,64.758,0,0,0,1
IRQ,2001,4.847,4.374,1,1,24208.178,586035882.1,1494.388802,3.174463605,68.983,4758.654289,68.55,0,0,0,1
ISL,2001,1.95,2.23,1,1,284.968,81206.76102,28897.44394,4.46085943,80.6902439,6510.915461,92.532,1,1,1,1
ISR,2001,2.92,2.96,1,1,6439,41460721,20316.24805,4.307843507,79.40731707,6305.522005,91.267,0,1,0,1
ITA,2001,1.25,1.45,0,1,56974.1,3246048071,20483.21599,4.311398145,80.12682927,6420.308769,67.282,1,1,1,1
JAM,2001,2.529,2.212,1,1,2674.706,7154052.186,3437.655517,3.536262354,74.139,5496.591321,52.053,0,1,1,1
JOR,2001,4.056,3.706,1,1,5217.328,27220511.46,1720.361427,3.235619697,71.907,5170.616649,78.283,0,0,0,1
JPN,2001,1.33,1.37,0,1,127149,16166868201,34406.18246,4.536636488,81.41707317,6628.739804,79.99,0,1,1,1
KAZ,2001,1.9,2.55,1,1,14858.335,220770119,1490.92709,3.173456406,65.76,4324.3776,56.171,0,1,1,1
KEN,2001,5.112,4.482,1,1,32848.569,1079028485,395.3294716,2.596959192,51.101,2611.312201,20.239,0,1,1,0
KGZ,2001,2.4,2.9,1,1,4945.1,24454014.01,308.4096116,2.489127904,68.70731707,4720.695419,35.296,0,1,1,1
KHM,2001,3.654,2.947,1,1,12405.411,153894222.1,321.1502236,2.506708229,59.335,3520.642225,18.703,0,1,1,1
KIR,2001,4.015,3.859,1,1,85.844,7369.192336,735.0691064,2.866328171,63.446,4025.394916,43.473,0,1,1,1
KOR,2001,1.309,1.149,0,0,47370.164,2243932437,11561.24837,4.063004731,76.41219512,5838.823563,79.94,0,1,1,1
KWT,2001,2.772,2.291,1,1,2103.273,4423757.313,16587.24865,4.219774355,73.21,5359.7041,99.908,0,0,0,1
LAO,2001,4.137,3.234,1,1,5409.584,29263599.05,326.9417867,2.514470432,59.372,3525.034384,22.993,0,1,1,1
LBN,2001,2.313,1.938,0,1,3990.999,15928073.02,4422.389292,3.64565697,74.999,5624.850001,86.118,0,1,0,1
LBR,2001,5.785,5.062,1,1,2953.928,8725690.629,306.7102516,2.486728292,52.236,2728.599696,44.673,0,1,1,1
LBY,2001,2.751,2.485,1,1,5443.249,29628959.68,6266.489821,3.797024339,71.038,5046.397444,76.502,0,0,0,1
LCA,2001,2.06,1.555,0,1,158.184,25022.17786,5642.748904,3.751490725,73.486,5400.192196,27.473,0,0,0,1
LKA,2001,2.246,2.259,1,1,18911.727,357653418.1,832.8035723,2.920542579,72.233,5217.606289,18.365,0,1,1,1
LSO,2001,3.732,3.328,1,1,2035.738,4144229.205,405.6057121,2.608104063,46.197,2134.162809,20.067,0,1,1,0
LTU,2001,1.29,1.5,0,1,3470.818,12046577.59,3525.793632,3.547256889,71.65853659,5134.945866,66.919,1,1,1,1
LUX,2001,1.66,1.59,0,1,441.525,194944.3256,48398.22929,4.684829473,77.82439024,6056.635717,84.843,1,1,1,1
LVA,2001,1.22,1.46,0,1,2337.17,5462363.609,3578.0019,3.553640567,70.76097561,5007.115669,67.95,0,1,1,1
MAR,2001,2.715,2.556,1,1,29126.323,848342691.5,1339.294077,3.126875948,69.193,4787.671249,53.662,0,1,0,1
MDA,2001,1.354,1.268,0,0,2917.252,8510359.232,507.5576584,2.705485385,67.185,4513.824225,44.189,1,1,1,1
MDG,2001,5.447,4.689,1,1,16260.933,264417942,334.4416177,2.524320315,59.129,3496.238641,27.391,0,0,1,1
MDV,2001,2.596,2.231,1,1,286.309,81972.84348,3038.781417,3.482699462,70.964,5035.889296,28.859,0,1,0,1
MEX,2001,2.669,2.364,1,1,100298.152,10059719295,7544.568723,3.877634419,74.658,5573.816964,75.045,0,1,0,1
MKD,2001,1.683,1.464,0,1,2042.844,4173211.608,1823.023561,3.260792282,73.47,5397.8409,58.339,0,1,1,1
MLI,2001,6.878,6.612,1,1,11271.603,127049034.2,307.7048595,2.488134355,48.758,2377.342564,29.075,0,0,1,1
MLT,2001,1.48,1.42,0,1,393.028,154471.0088,10402.23337,4.017126593,78.84390244,6216.360952,92.641,0,1,0,1
MMR,2001,2.845,2.412,1,1,47225.119,2230211865,131.7153072,2.119636249,60.377,3645.382129,27.208,0,0,1,1
MNE,2001,1.865,1.78,0,1,607.389,368921.3973,1909.598702,3.280942111,73.233,5363.072289,59.559,0,1,1,1
MNG,2001,2.095,2.541,1,1,2419.594,5854435.125,524.0540084,2.719376047,63.319,4009.295761,58.222,0,1,1,1
MOZ,2001,5.813,5.454,1,1,18221.884,332037056.5,296.2684069,2.471685342,49.295,2429.997025,29.277,0,1,1,0
MRT,2001,5.369,5.019,1,1,2702.405,7302992.784,646.1151155,2.810309901,60.788,3695.180944,38.616,0,1,0,1
MUS,2001,1.91,1.59,0,1,1196.287,1431102.586,3856.625227,3.586207438,71.76585366,5150.337751,42.559,0,1,1,1
MWI,2001,6.065,5.491,1,1,11432.001,130690646.9,150.1489426,2.176522278,45.204,2043.401616,14.698,0,0,1,1
MYS,2001,2.657,2.169,1,1,23709.115,562122134.1,3913.429386,3.592557502,72.782,5297.219524,62.922,0,1,0,1
NAM,2001,3.763,3.62,1,1,1823.667,3325761.327,1950.648536,3.290179026,51.399,2641.857201,32.898,0,0,1,1
NER,2001,7.669,7.511,1,1,11751.364,138094555.9,208.3770599,2.318849906,50.584,2558.741056,16.26,0,1,0,1
NGA,2001,6.083,5.872,1,1,125394.046,15723666772,590.381815,2.771132972,46.51,2163.1801,35.669,0,0,1,1
NIC,2001,3.019,2.628,1,1,5145.367,26474801.56,1034.551387,3.014752067,69.934,4890.764356,55.335,0,1,1,1
NLD,2001,1.71,1.79,0,1,16046.18,257479892.6,26873.27593,4.429320611,78.1902439,6113.714242,77.83,0,1,1,1
NOR,2001,1.78,1.98,0,1,4513.751,20373948.09,38542.7151,4.585942305,78.78536585,6207.133873,76.378,1,1,1,1
NPL,2001,3.772,2.644,1,1,24347.113,592781911.4,246.7255581,2.39221414,62.945,3962.073025,13.947,0,1,0,1
NZL,2001,1.97,2.13,1,1,3880.5,15058280.25,13882.85683,4.142478845,78.69268293,6192.538346,86.1,0,1,1,1
OMN,2001,3.484,2.868,1,1,2294.959,5266836.812,8475.968643,3.928189341,72.58,5267.8564,71.549,0,0,0,1
PAK,2001,4.904,4.031,1,1,145978.408,21309695602,544.4942514,2.735993299,63.066,3977.320356,33.18,0,0,0,0
PAN,2001,2.72,2.628,1,1,3089.641,9545881.509,4046.429148,3.60707194,75.233,5660.004289,62.497,0,1,1,1
PER,2001,2.789,2.594,1,1,26799.289,718201890.9,1941.475342,3.288131879,71.505,5112.965025,73.448,0,1,1,1
PHL,2001,3.766,3.236,1,1,79672.869,6347766055,990.5659913,2.995883413,68.835,4738.257225,46.05,0,0,0,1
PNG,2001,4.475,4.043,1,1,5974.627,35696167.79,515.6847804,2.712384314,59.487,3538.703169,13.182,0,0,1,1
POL,2001,1.31,1.4,0,1,38248.076,1462915318,4991.244358,3.698208832,74.2,5505.64,61.761,0,1,1,1
PRI,2001,1.9346,1.6528,0,1,3818.774,14583034.86,18123.1987,4.258234852,77.06682927,5939.296173,94.333,0,1,1,1
PRT,2001,1.45,1.34,0,1,10362.722,107386007.2,11724.6115,4.069098461,76.81463415,5900.488019,55.044,0,1,1,1
PRY,2001,3.431,2.787,1,1,5428.442,29467982.55,1565.054289,3.194529407,70.786,5010.657796,55.966,0,1,1,1
PSE,2001,5.231,4.504,1,1,2997.784,8986708.911,1335.553195,3.125661191,71.239,5074.995121,72.189,0,1,0,1
QAT,2001,3.124,2.13,1,1,615.013,378240.9902,28517.22084,4.455107199,77.612,6023.622544,96.506,0,0,0,1
ROU,2001,1.27,1.66,0,1,22131.97,489824096.1,1825.179805,3.261305655,71.16097561,5063.88445,52.852,1,1,1,1
RUS,2001,1.223,1.542,0,1,145976.482,21309133297,2100.352512,3.32229219,65.38341463,4274.990909,73.346,1,1,1,1
RWA,2001,5.542,4.641,1,1,8231.15,67751830.32,238.7812778,2.378000272,49.936,2493.604096,15.829,0,1,1,1
SAU,2001,3.83,3.066,1,1,21202.646,449552197.4,8684.645762,3.938752109,72.759,5293.872081,80.077,0,0,0,1
SDN,2001,5.402,4.926,1,1,27971.077,782381148.5,456.6242379,2.65955896,58.859,3464.381881,32.548,0,0,0,1
SEN,2001,5.365,5.081,1,1,10036.102,100723343.4,648.4414733,2.811870784,58.177,3384.563329,40.464,0,1,1,1
SGP,2001,1.41,1.22,0,0,4138.012,17123143.31,21700.02005,4.336460135,78.25121951,6123.253355,100,0,1,0,1
SLB,2001,4.659,4.399,1,1,423.949,179732.7546,965.7656751,2.984871766,67.816,4599.009856,16.201,0,0,1,1
SLE,2001,6.242,5.346,1,1,4754.069,22601172.06,229.3756595,2.36054733,40.369,1629.656161,35.867,0,1,1,0
SLV,2001,2.903,2.31,1,1,5927.001,35129340.85,2072.301591,3.31645296,69.162,4783.382244,59.464,0,1,1,1
SRB,2001,1.58,1.44,0,1,7503.433,56301506.79,1727.281196,3.237363045,72.23414634,5217.771898,52.992,0,1,1,1
STP,2001,5.131,4.776,1,1,144.76,20955.4576,524.6698721,2.719886127,62.017,3846.108289,54.377,0,1,1,1
SUR,2001,2.868,2.633,1,1,476.574,227122.7775,1750.576737,3.243181153,67.913,4612.175569,66.517,0,1,1,0
SVK,2001,1.2,1.44,0,1,5378.867,28932210.2,5717.21709,3.757184683,73.40243902,5387.918055,56.163,1,1,1,1
SVN,2001,1.21,1.53,0,1,1992.06,3968303.044,10479.75963,4.020351322,75.75853659,5739.355866,50.78,0,1,1,1
SWE,2001,1.57,1.94,0,1,8895.96,79138104.32,27247.85773,4.435332363,79.79512195,6367.261487,84.071,1,1,1,1
SWZ,2001,3.848,3.421,1,1,1013.608,1027401.178,1521.769075,3.182348754,45.799,2097.548401,22.555,0,1,0,0
SYC,2001,1.98,2.38,1,1,81.202,6593.764804,7663.13708,3.884406594,73.25365854,5366.098489,50.646,0,0,1,1
SYR,2001,4.007,3.514,1,1,16766.555,281117366.6,5175.261944,3.713932336,73.371,5383.303641,52.314,0,1,0,1
TCD,2001,7.315,6.699,1,1,8678.049,75308534.45,197.1460821,2.294788151,47.789,2283.788521,21.67,0,1,1,1
TGO,2001,5.372,4.936,1,1,5062.571,25629625.13,292.8231035,2.466605339,53.554,2868.030916,33.356,0,1,1,1
THA,2001,1.641,1.545,0,1,63539.19,4037228666,1893.264239,3.277211232,70.832,5017.172224,32.548,0,1,0,1
TJK,2001,3.862,3.596,1,1,6318.51,39923568.62,171.0480646,2.233118164,62.807,3944.719249,26.503,1,1,1,1
TLS,2001,6.171,5.004,1,1,901.214,812186.6738,529.7781659,2.724094055,59.945,3593.403025,24.619,0,1,0,0
TON,2001,4.236,3.963,1,1,98.482,9698.704324,1839.086867,3.264602243,69.725,4861.575625,23.041,0,1,1,1
TTO,2001,1.744,1.804,0,1,1271.627,1617035.227,6939.828471,3.841348736,69.65,4851.1225,55.718,0,0,0,1
TUN,2001,2.088,2.095,0,1,9793.915,95920771.03,2253.034852,3.35276791,73.415,5389.762225,63.818,0,1,1,1
TUR,2001,2.451,2.168,1,1,64192.243,4120644061,3142.920998,3.497333464,70.56,4978.7136,65.34,0,1,1,1
TZA,2001,5.675,5.489,1,1,34385.849,1182386611,406.5387537,2.609101951,51.444,2646.485136,22.674,0,1,1,1
UGA,2001,6.823,6.227,1,1,24388.974,594822052.8,239.473127,2.379256785,47.22,2229.7284,15.201,0,0,0,1
UKR,2001,1.078,1.473,0,1,48662.4,2368029174,807.8019371,2.90730489,67.83707317,4601.868496,67.183,1,1,1,1
URY,2001,2.211,2.018,0,1,3325.471,11058757.37,6284.45968,3.798267944,74.939,5615.853721,92.303,0,1,1,1
USA,2001,2.0305,2.002,0,1,284968.955,81207305314,37133.24281,4.569762877,76.83658537,5903.860851,79.234,0,1,1,1
UZB,2001,2.46,2.53,1,1,24964.45,623223763.8,456.7062895,2.659636993,67.374,4539.255876,46.606,1,1,1,1
VCT,2001,2.321,2.092,0,1,107.893,11640.89945,3985.807613,3.600516332,70.882,5024.257924,45.548,0,0,1,1
VEN,2001,2.779,2.5,1,1,24646.471,607448532.8,4986.675788,3.697811133,72.294,5226.422436,87.85,0,1,1,1
VNM,2001,1.954,1.928,0,1,80742.5,6519351306,404.8078612,2.607248938,73.228,5362.339984,24.937,0,1,1,1
VUT,2001,4.454,4.14,1,1,189.209,35800.04568,1363.185058,3.134554817,67.583,4567.461889,21.953,0,1,1,1
WSM,2001,4.476,4.388,1,1,175.394,30763.05524,1556.999425,3.192288452,69.103,4775.224609,22.068,0,0,1,1
YEM,2001,6.13,4.801,1,1,17918.369,321067947.6,550.3603645,2.74064715,61.216,3747.398656,26.787,0,0,0,1
ZAF,2001,2.652,2.608,1,1,45571.272,2076740832,2971.819769,3.473022467,55.089,3034.797921,57.368,0,1,1,1
ZMB,2001,6.003,5.496,1,1,10692.197,114323076.7,382.9410352,2.583131907,44.615,1990.498225,35.002,0,0,0,1
ZWE,2001,3.725,3.988,1,1,11923.906,142179534.3,568.3862905,2.754643594,44.01,1936.8801,34.17,0,1,0,1
AFG,2002,7.272,5.977,1,1,22600.774,510794985.4,179.4265792,2.253886777,56.784,3224.422656,22.261,0,0,0,1
AGO,2002,6.567,6.194,1,1,17519.418,306930007.1,872.4944418,2.940762669,47.702,2275.480804,52.461,0,1,1,1
ALB,2002,1.981,1.66,0,1,3051.01,9308662.02,1425.124219,3.153852721,74.579,5562.027241,43.501,0,1,1,1
ARE,2002,2.432,1.819,0,1,3478.769,12101833.76,31567.54631,4.499240826,74.758,5588.758564,81.067,0,0,0,1
ARG,2002,2.486,2.346,1,1,37681.743,1419913756,2593.404563,3.413870271,73.932,5465.940624,89.51,0,1,1,1
ARM,2002,1.635,1.722,0,1,3033.976,9205010.369,783.241215,2.893895532,72.112,5200.140544,64.236,0,1,1,1
ATG,2002,2.166,1.988,0,1,78.298,6130.576804,10401.05088,4.017077221,74.395,5534.616025,31.098,0,1,1,1
AUS,2002,1.756,1.928,0,1,19651.4,386177522,20117.78889,4.303580247,79.93658537,6389.85768,84.222,0,1,1,1
AUT,2002,1.39,1.44,0,1,8081.957,65318028.95,26401.74546,4.42163264,78.67804878,6190.23536,59.655,1,1,1,1
AZE,2002,1.8,1.92,0,1,8171.95,66780766.8,763.080638,2.882570434,67.391,4541.546881,51.787,1,1,1,1
BDI,2002,6.801,6.179,1,1,6704.118,44945198.16,123.1175361,2.090319916,50.81,2581.6561,8.682,0,1,1,1
BEL,2002,1.65,1.86,0,1,10332.785,106766445.9,24887.56133,4.395982343,78.07560976,6095.800839,97.241,1,1,1,1
BEN,2002,5.82,5.362,1,1,7295.4,53222861.16,574.9297982,2.759614818,56.025,3138.800625,39.036,0,0,1,1
BFA,2002,6.468,5.867,1,1,12293.097,151120233.9,294.6653885,2.469329127,51.384,2640.315456,19.258,0,1,1,1
BGD,2002,2.973,2.324,1,1,132478.077,17550440886,413.0802826,2.616034466,66.43,4412.9449,24.756,0,1,0,1
BGR,2002,1.23,1.57,0,1,7837.161,61421092.54,2092.957694,3.32076045,71.86585366,5164.700922,69.524,1,1,1,1
BHR,2002,2.663,2.164,1,1,735.14,540430.8196,13049.90973,4.115607508,74.822,5598.331684,88.373,0,0,0,1
BHS,2002,1.931,1.865,0,1,307.657,94652.82965,28867.0825,4.460402893,71.977,5180.688529,82.092,0,1,0,1
BIH,2002,1.374,1.315,0,1,3759.389,14133005.65,1789.857691,3.252818502,74.803,5595.488809,43.014,0,1,1,1
BLR,2002,1.24,1.494,0,1,9865.548,97329037.34,1479.314583,3.170060538,68.05609756,4631.632415,70.939,1,1,1,1
BLZ,2002,3.392,2.69,1,1,262.387,68846.93777,3526.081513,3.547292348,69.272,4798.609984,45.364,0,0,1,1
BOL,2002,3.885,3.213,1,1,8742.822,76436936.52,904.2257999,2.956276894,63.64,4050.0496,62.783,0,1,1,1
BRA,2002,2.163,1.796,0,1,179537.523,32233722165,2839.491501,3.453240573,70.813,5014.480969,81.88,0,1,1,1
BRB,2002,1.793,1.687,0,1,273.423,74760.13693,11361.51677,4.055436314,77.534,6011.521156,33.431,0,0,1,1
BRN,2002,2.22,1.937,0,1,346.777,120254.2877,16850.39408,4.226610062,73.332,5377.582224,72.046,0,1,0,1
BTN,2002,3.183,2.301,1,1,616.025,379486.8006,845.5006721,2.927113957,62.728,3934.801984,27.57,0,1,0,0
BWA,2002,3.2,3.022,1,1,1704.637,2905787.302,3190.624811,3.503875738,50.232,2523.253824,54.57,0,0,1,0
CAF,2002,5.459,5.215,1,1,3802.129,14456184.93,260.7454587,2.416216753,44.063,1941.547969,37.802,0,1,1,1
CAN,2002,1.5014,1.6269,0,1,31360.079,983454554.9,24255.33858,4.384807341,79.4902439,6318.698876,79.888,1,1,1,1
CHE,2002,1.39,1.52,0,1,7284.753,53067626.27,42578.76314,4.629193042,80.38536585,6461.807043,73.401,0,1,1,1
CHL,2002,1.972,1.884,0,1,15684.413,246000811.2,4446.249371,3.647993817,76.894,5912.687236,86.606,0,1,1,1
CHN,2002,1.6,1.627,0,1,1280400,1.63942E+12,1148.50829,3.060134134,72.061,5192.787721,38.425,0,1,1,1
CIV,2002,5.713,5.088,1,1,17231.539,296925936.3,1047.752265,3.020258609,49.475,2447.775625,43.983,0,0,1,1
CMR,2002,5.475,5.111,1,1,16357.605,267571241.3,759.1118514,2.880305772,51.536,2655.959296,46.738,0,0,1,1
COD,2002,6.73,6.544,1,1,49871.67,2487183469,175.009951,2.243062743,51.385,2640.418225,36.055,0,1,1,0
COG,2002,4.854,4.765,1,1,3310.376,10958589.26,916.5880378,2.962174185,53.091,2818.654281,59.617,0,0,1,1
COL,2002,2.458,1.992,0,1,40875.363,1670795300,2396.627127,3.379600471,73.517,5404.749289,74.797,0,1,1,1
COM,2002,5.235,4.754,1,1,569.48,324307.4704,747.9888625,2.873895131,59.617,3554.186689,27.992,0,1,0,1
CPV,2002,3.271,2.581,1,1,442.955,196209.132,1401.891073,3.14671427,69.557,4838.176249,55.146,0,1,1,1
CRI,2002,2.195,1.885,0,1,4100.922,16817561.25,4042.705686,3.606672125,77.74,6043.5076,61.753,0,1,1,1
CYP,2002,1.614,1.424,0,1,976.968,954466.473,16093.21461,4.206642803,78.264,6125.253696,68.694,0,0,1,1
CZE,2002,1.17,1.51,0,1,10196.916,103977095.9,8060.868703,3.906381847,75.22195122,5658.341945,73.809,1,1,1,1
DEU,2002,1.34,1.39,0,1,82488.495,6804351807,25077.72908,4.399288206,78.22926829,6119.818418,75.374,1,1,1,1
DJI,2002,4.24,3.3,1,1,746.947,557929.8208,791.3841807,2.898387365,57.235,3275.845225,76.624,0,1,0,1
DNK,2002,1.72,1.87,0,1,5375.931,28900634.12,33228.69354,4.521513266,76.89512195,5912.85978,85.25,1,1,1,1
DOM,2002,2.762,2.503,1,1,8724.974,76125171.3,3110.325447,3.492805834,69.957,4893.981849,63.371,0,1,0,1
DZA,2002,2.403,2.86,1,1,31855.11,1014748033,1781.828908,3.250866001,71.605,5127.276025,61.501,0,0,0,1
ECU,2002,2.972,2.615,1,1,13143.465,172750672.2,2172.101877,3.336880191,73.371,5383.303641,61.118,0,1,0,1
EGY,2002,3.173,3.233,1,1,71485.044,5110111516,1191.103239,3.075949405,68.961,4755.619521,42.889,0,0,0,1
ERI,2002,5.145,4.571,1,1,2481.059,6155653.761,293.9556724,2.468281845,56.5,3192.25,28.341,0,1,1,1
ESP,2002,1.25,1.37,0,1,41431.558,1716573998,17025.53198,4.231100691,79.56829268,6331.1132,76.533,0,1,1,1
EST,2002,1.36,1.72,0,1,1379.35,1902606.422,5341.628947,3.727673717,70.90487805,5027.501731,69.116,1,1,1,1
ETH,2002,6.262,5.136,1,1,70142.09,4919912790,111.9272251,2.048935737,53.349,2846.115801,15.118,0,1,1,1
FIN,2002,1.72,1.87,0,1,5200.598,27046219.56,26869.6749,4.429262412,78.1195122,6102.658186,82.503,1,1,1,1
FJI,2002,2.995,2.752,1,1,815.257,664643.976,2248.714191,3.351934261,66.022,4358.904484,48.692,0,0,1,1
FRA,2002,1.88,2.03,0,1,61805.266,3819890905,24177.33556,4.383408438,79.26097561,6282.302255,76.38,0,1,1,1
FSM,2002,4.105,3.46,1,1,107.027,11454.77873,2265.944108,3.355249193,64.888,4210.452544,22.33,0,1,1,1
GAB,2002,4.388,4.146,1,1,1288.31,1659742.656,4141.434366,3.617150783,57.791,3339.799681,80.368,0,0,1,1
GBR,2002,1.63,1.92,0,1,59370.479,3524853777,30049.89632,4.477842978,78.14390244,6106.469488,79.047,0,1,1,1
GEO,2002,1.586,1.911,0,1,3978.515,15828581.61,853.5164537,2.931211898,70.22,4930.8484,52.441,0,1,1,1
GHA,2002,4.681,4.273,1,1,20246.376,409915741.1,304.564636,2.483679475,57.425,3297.630625,45.275,0,1,1,1
GIN,2002,5.947,5.336,1,1,8586.077,73720718.25,343.6026312,2.536056481,51.484,2650.602256,31.42,0,1,0,1
GMB,2002,5.818,5.583,1,1,1404.263,1971954.573,411.7718939,2.6146567,56.761,3221.811121,49.683,0,1,0,1
GNB,2002,5.641,5.049,1,1,1254.454,1573654.838,333.0585793,2.522520625,51.123,2613.561129,37.004,0,1,1,0
GNQ,2002,5.731,5.209,1,1,658.388,433474.7585,2744.191483,3.438414412,53.84,2898.7456,52.573,0,1,0,0
GRC,2002,1.28,1.48,0,1,10902.022,118854083.7,14110.31337,4.149536659,78.64146341,6184.479768,73.303,0,1,1,1
GRD,2002,2.455,2.24,1,1,103.636,10740.4205,5213.795649,3.717154005,72.929,5318.639041,35.913,0,0,1,1
GTM,2002,4.372,3.375,1,1,12147.518,147562193.6,1682.994501,3.226082697,68.717,4722.026089,46.005,0,1,0,1
GUY,2002,2.961,2.655,1,1,744.789,554710.6545,974.9491933,2.988981984,65.828,4333.325584,28.518,0,0,0,1
HKG,2002,0.941,1.127,0,0,6744.1,45482884.81,24665.89,4.39209679,81.42682927,6630.328525,100,0,1,1,1
HND,2002,3.956,2.957,1,1,6929.267,48014741.16,1122.0886,3.05002715,71.249,5076.420001,46.61,0,1,0,1
HRV,2002,1.42,1.46,0,1,4302.174,18508701.13,6293.225299,3.79887328,74.71731707,5582.677471,53.81,0,1,1,1
HTI,2002,4.132,3.427,1,1,8754.148,76635107.21,692.0301629,2.840125024,57.655,3324.099025,38.935,0,0,0,1
HUN,2002,1.3,1.25,0,0,10158.608,103197316.5,6655.333009,3.823169791,72.34878049,5234.346038,65.081,1,1,1,1
IDN,2002,2.511,2.483,1,1,217357.79,47244408874,900.1775881,2.954328196,66.321,4398.475041,43.568,0,1,0,1
IND,2002,3.176,2.581,1,1,1093317.187,1.19534E+12,470.9867868,2.673008723,63.304,4007.396416,28.244,0,1,1,1
IRL,2002,1.97,2.05,0,1,3931.947,15460207.21,32550.27907,4.512554716,77.63414634,6027.060678,59.649,0,1,1,1
IRN,2002,1.922,1.839,0,1,67284.801,4527244446,1911.678649,3.28141489,70.921,5029.788241,65.468,0,0,0,1
IRQ,2002,4.758,4.343,1,1,24931.922,621600734.6,1320.734706,3.12081559,68.827,4737.155929,68.604,0,0,0,1
ISL,2002,1.93,2.2,1,1,287.523,82669.47553,32409.21615,4.510668527,80.50243902,6480.642689,92.662,1,1,1,1
ISR,2002,2.89,3.03,1,1,6570,43164900,18439.64616,4.265752583,79.45121951,6312.496282,91.33,0,1,0,1
ITA,2002,1.27,1.46,0,1,57059.007,3255730280,22270.14412,4.347723028,80.22926829,6436.735491,67.382,1,1,1,1
JAM,2002,2.482,2.173,1,1,2692.843,7251403.423,3609.203331,3.55741135,74.14,5496.7396,52.251,0,1,1,1
JOR,2002,4.013,3.631,1,1,5317.514,28275955.14,1802.055064,3.255768057,72.083,5195.958889,78.296,0,0,0,1
JPN,2002,1.32,1.39,0,1,127445,16242228025,32820.79364,4.516149079,81.56341463,6652.590607,81.647,0,1,1,1
KAZ,2002,2,2.59,1,1,14858.948,220788335.7,1658.030785,3.21959259,65.95,4349.4025,56.244,0,1,1,1
KEN,2002,5.045,4.369,1,1,33751.746,1139180358,389.5426302,2.590554992,51.606,2663.179236,20.591,0,1,1,0
KGZ,2002,2.4,3.1,1,1,4990.7,24907086.49,321.7270332,2.507487554,68.15609756,4645.253635,35.295,0,1,1,1
KHM,2002,3.521,2.875,1,1,12637.719,159711941.5,338.9874773,2.530183655,60.283,3634.040089,18.82,0,1,1,1
KIR,2002,3.979,3.843,1,1,87.308,7622.686864,826.9168653,2.91746185,63.731,4061.640361,43.492,0,1,1,1
KOR,2002,1.178,1.226,0,0,47644.736,2270020869,13165.06574,4.119423032,76.76585366,5892.996288,80.299,1,1,1,1
KWT,2002,2.69,2.234,1,1,2136.991,4566730.534,17846.37616,4.251550043,73.28,5369.9584,100,0,0,0,1
LAO,2002,3.983,3.143,1,1,5493.247,30175762.6,320.0614597,2.505233382,59.937,3592.443969,24.044,0,1,1,1
LBN,2002,2.225,1.966,0,1,4182.205,17490838.66,4579.459593,3.660814231,75.488,5698.438144,86.24,0,1,0,1
LBR,2002,5.699,4.971,1,1,3024.727,9148973.425,306.4739396,2.486393551,52.826,2790.586276,45.017,0,1,1,1
LBY,2002,2.671,2.478,1,1,5531.097,30593034.02,3703.042952,3.56855875,71.244,5075.707536,76.629,0,0,0,1
LCA,2002,1.933,1.538,0,1,159.392,25405.80966,5646.456535,3.751775989,73.648,5424.027904,26.329,0,0,0,1
LKA,2002,2.254,2.248,1,1,19062.476,363377991.3,867.4914868,2.938265221,73.085,5341.417225,18.349,0,1,1,1
LSO,2002,3.674,3.302,1,1,2029.832,4120217.948,382.1896086,2.582278875,44.898,2015.830404,20.597,0,1,1,0
LTU,2002,1.23,1.5,0,1,3443.067,11854710.37,4141.592702,3.617167387,71.76097561,5149.63762,66.828,1,1,1,1
LUX,2002,1.63,1.63,0,1,446.175,199072.1306,52754.27325,4.722257645,77.96585366,6078.674337,85.299,1,1,1,1
LVA,2002,1.26,1.36,0,1,2310.173,5336899.29,4136.933297,3.616678518,70.96097561,5035.460059,67.85,0,1,1,1
MAR,2002,2.67,2.567,1,1,29454.765,867583181.2,1416.488396,3.151213021,69.769,4867.713361,53.99,0,1,0,1
MDA,2002,1.29,1.275,0,0,2910.504,8471033.534,570.9726454,2.756615302,67.362,4537.639044,43.789,1,1,1,1
MDG,2002,5.342,4.603,1,1,16765.122,281069315.7,319.2163788,2.504085167,59.717,3566.120089,27.663,0,0,1,1
MDV,2002,2.465,2.206,1,1,294.185,86544.81423,3049.207981,3.484187048,71.708,5142.037264,30.042,0,1,0,1
MEX,2002,2.623,2.34,1,1,101684.764,10339791230,7593.137345,3.880421255,74.922,5613.306084,75.365,0,1,0,1
